Name,Material,Work Function,Voltage,Frequency,Wavelength,Colour RGB,Colour Hex,Spectrum range 
"Ca,12.996",Ca,2.87,12.996,3.8364,7.814438993548725e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,13.1775",Ca,2.87,13.1775,3.8803,7.726096065699437e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,13.3614",Ca,2.87,13.3614,3.9247,7.638536272208448e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,13.5479",Ca,2.87,13.5479,3.9698,7.55175754759676e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,13.737",Ca,2.87,13.737,4.0156,7.465757714307978e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,13.9288",Ca,2.87,13.9288,4.0619,7.380534485360053e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,14.1232",Ca,2.87,14.1232,4.1089,7.29608546699232e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,14.3204",Ca,2.87,14.3204,4.1566,7.212408161306213e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,14.5203",Ca,2.87,14.5203,4.205,7.129499968898137e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,14.723",Ca,2.87,14.723,4.254,7.047358191482958e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,14.9285",Ca,2.87,14.9285,4.3037,6.965980034506687e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,15.1369",Ca,2.87,15.1369,4.3541,6.885362609746948e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,15.3482",Ca,2.87,15.3482,4.4051,6.805502937899864e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,15.5625",Ca,2.87,15.5625,4.457,6.726397951152073e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,15.7797",Ca,2.87,15.7797,4.5095,6.648044495736638e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,16.0",Ca,2.87,16.0,4.5627,6.57043933447161e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,16.2234",Ca,2.87,16.2234,4.6168,6.493579149280113e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,16.4498",Ca,2.87,16.4498,4.6715,6.417460543690865e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,16.6795",Ca,2.87,16.6795,4.727,6.342080045318047e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,16.9123",Ca,2.87,16.9123,4.7833,6.2674341083195096e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,17.1484",Ca,2.87,17.1484,4.8404,6.193519115832422e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,17.3878",Ca,2.87,17.3878,4.8983,6.1203313823853384e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,17.6305",Ca,2.87,17.6305,4.957,6.047867156285932e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,17.8766",Ca,2.87,17.8766,5.0165,5.976122621983488e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,18.1261",Ca,2.87,18.1261,5.0768,5.905093902405442e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,18.3792",Ca,2.87,18.3792,5.138,5.834777061267161e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,18.6357",Ca,2.87,18.6357,5.2001,5.765168105354377e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,18.8959",Ca,2.87,18.8959,5.263,5.696262986777521e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,19.1597",Ca,2.87,19.1597,5.3267,5.628057605197444e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,19.4271",Ca,2.87,19.4271,5.3914,5.560547810021893e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,19.6983",Ca,2.87,19.6983,5.457,5.493729402572284e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,19.9733",Ca,2.87,19.9733,5.5235,5.427598138220217e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,20.2521",Ca,2.87,20.2521,5.5909,5.362149728493381e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,20.5348",Ca,2.87,20.5348,5.6593,5.297379843150335e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,20.8215",Ca,2.87,20.8215,5.7286,5.233284112223915e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,21.1121",Ca,2.87,21.1121,5.7989,5.169858128032801e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,21.4068",Ca,2.87,21.4068,5.8701,5.107097447161093e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,21.7057",Ca,2.87,21.7057,5.9424,5.044997592405488e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,22.0087",Ca,2.87,22.0087,6.0156,4.983554054689954e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,22.3159",Ca,2.87,22.3159,6.0899,4.922762294947577e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,22.6274",Ca,2.87,22.6274,6.1652,4.862617745969561e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,22.9433",Ca,2.87,22.9433,6.2416,4.803115814221089e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,23.2636",Ca,2.87,23.2636,6.3191,4.744251881624049e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,23.5883",Ca,2.87,23.5883,6.3976,4.686021307306514e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,23.9176",Ca,2.87,23.9176,6.4772,4.6284194293188856e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,24.2515",Ca,2.87,24.2515,6.5579,4.571441566316746e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,24.59",Ca,2.87,24.59,6.6398,4.515083019210342e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,24.9333",Ca,2.87,24.9333,6.7228,4.4593390727808104e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,25.2813",Ca,2.87,25.2813,6.807,4.404204997263098e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,25.6342",Ca,2.87,25.6342,6.8923,4.349676049895745e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,25.9921",Ca,2.87,25.9921,6.9788,4.2957474764375384e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,26.3549",Ca,2.87,26.3549,7.0666,4.242414512651223e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,26.7228",Ca,2.87,26.7228,7.1555,4.189672385754345e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,27.0958",Ca,2.87,27.0958,7.2457,4.137516315837431e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,27.4741",Ca,2.87,27.4741,7.3372,4.085941517249633e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,27.8576",Ca,2.87,27.8576,7.4299,4.034943199952074e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,28.2465",Ca,2.87,28.2465,7.5239,3.984516570839046e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,28.6408",Ca,2.87,28.6408,7.6193,3.934656835027357e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,29.0406",Ca,2.87,29.0406,7.716,3.885359197113973e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,29.446",Ca,2.87,29.446,7.814,3.836618862402311e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,29.8571",Ca,2.87,29.8571,7.9134,3.788431038097349e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,30.2738",Ca,2.87,30.2738,8.0141,3.7407909344699224e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,30.6965",Ca,2.87,30.6965,8.1163,3.6936937659904184e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,31.125",Ca,2.87,31.125,8.2199,3.647134752432246e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Ca,31.5594",Ca,2.87,31.5594,8.325,3.601109119945329e+16,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0312",Cs,2.1,0.0312,0.5153,5.817437905600064e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0317",Cs,2.1,0.0317,0.5154,5.816247410681737e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0321",Cs,2.1,0.0321,0.5155,5.815040794472255e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0326",Cs,2.1,0.0326,0.5157,5.813817845592337e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.033",Cs,2.1,0.033,0.5158,5.812578350082912e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0335",Cs,2.1,0.0335,0.5159,5.811322091378989e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.034",Cs,2.1,0.034,0.516,5.810048850283412e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0344",Cs,2.1,0.0344,0.5161,5.808758404940529e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0349",Cs,2.1,0.0349,0.5162,5.807450530809736e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0354",Cs,2.1,0.0354,0.5163,5.806125000638944e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0359",Cs,2.1,0.0359,0.5165,5.804781584437951e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0364",Cs,2.1,0.0364,0.5166,5.803420049451738e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0369",Cs,2.1,0.0369,0.5167,5.802040160133667e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0374",Cs,2.1,0.0374,0.5168,5.800641678118639e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0379",Cs,2.1,0.0379,0.517,5.799224362196155e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0385",Cs,2.1,0.0385,0.5171,5.797787968283341e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.039",Cs,2.1,0.039,0.5172,5.796332249397912e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0396",Cs,2.1,0.0396,0.5173,5.794856955631091e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0401",Cs,2.1,0.0401,0.5175,5.793361834120493e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0407",Cs,2.1,0.0407,0.5176,5.791846629022981e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0412",Cs,2.1,0.0412,0.5177,5.790311081487494e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0418",Cs,2.1,0.0418,0.5179,5.788754929627871e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0424",Cs,2.1,0.0424,0.518,5.787177908495656e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.043",Cs,2.1,0.043,0.5182,5.785579750052924e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0436",Cs,2.1,0.0436,0.5183,5.783960183145105e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0442",Cs,2.1,0.0442,0.5185,5.782318933473839e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0448",Cs,2.1,0.0448,0.5186,5.78065572356986e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0454",Cs,2.1,0.0454,0.5188,5.77897027276592e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0461",Cs,2.1,0.0461,0.5189,5.777262297169768e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0467",Cs,2.1,0.0467,0.5191,5.775531509637192e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0474",Cs,2.1,0.0474,0.5192,5.773777619745137e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.048",Cs,2.1,0.048,0.5194,5.772000333764904e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0487",Cs,2.1,0.0487,0.5196,5.770199354635446e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0494",Cs,2.1,0.0494,0.5197,5.768374381936785e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0501",Cs,2.1,0.0501,0.5199,5.76652511186353e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0508",Cs,2.1,0.0508,0.5201,5.764651237198556e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0515",Cs,2.1,0.0515,0.5202,5.7627524472868096e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0522",Cs,2.1,0.0522,0.5204,5.7608284280092896e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0529",Cs,2.1,0.0529,0.5206,5.758878861757196e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0537",Cs,2.1,0.0537,0.5208,5.7569034274062803e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0544",Cs,2.1,0.0544,0.5209,5.754901800291387e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0552",Cs,2.1,0.0552,0.5211,5.7528736521812294e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0559",Cs,2.1,0.0559,0.5213,5.750818651253405e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0567",Cs,2.1,0.0567,0.5215,5.748736462069639e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0575",Cs,2.1,0.0575,0.5217,5.746626745551341e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0583",Cs,2.1,0.0583,0.5219,5.744489158955405e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0591",Cs,2.1,0.0591,0.5221,5.742323355850348e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.06",Cs,2.1,0.06,0.5223,5.7401289860927546e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0608",Cs,2.1,0.0608,0.5225,5.7379056958040704e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0616",Cs,2.1,0.0616,0.5227,5.735653127347754e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0625",Cs,2.1,0.0625,0.5229,5.733370919306819e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0634",Cs,2.1,0.0634,0.5231,5.7310587064617645e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0643",Cs,2.1,0.0643,0.5233,5.728716119768933e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0652",Cs,2.1,0.0652,0.5235,5.726342786339325e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0661",Cs,2.1,0.0661,0.5238,5.723938329417856e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.067",Cs,2.1,0.067,0.524,5.721502368363122e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0679",Cs,2.1,0.0679,0.5242,5.719034518627664e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0689",Cs,2.1,0.0689,0.5244,5.716534391738774e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0698",Cs,2.1,0.0698,0.5247,5.7140015952798534e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0708",Cs,2.1,0.0708,0.5249,5.7114357328723635e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0718",Cs,2.1,0.0718,0.5251,5.708836404158373e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0728",Cs,2.1,0.0728,0.5254,5.706203204783757e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0738",Cs,2.1,0.0738,0.5256,5.703535726382035e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0748",Cs,2.1,0.0748,0.5259,5.7008335565589203e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0759",Cs,2.1,0.0759,0.5261,5.698096278877562e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0769",Cs,2.1,0.0769,0.5264,5.695323472844559e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.078",Cs,2.1,0.078,0.5266,5.6925147138967206e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0791",Cs,2.1,0.0791,0.5269,5.6896695733886406e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0802",Cs,2.1,0.0802,0.5272,5.6867876185811136e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0813",Cs,2.1,0.0813,0.5274,5.683868412630398e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0825",Cs,2.1,0.0825,0.5277,5.6809115145783904e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0836",Cs,2.1,0.0836,0.528,5.6779164793437146e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0848",Cs,2.1,0.0848,0.5283,5.6748828577137805e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.086",Cs,2.1,0.086,0.5286,5.671810196337827e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0872",Cs,2.1,0.0872,0.5289,5.668698037721019e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0884",Cs,2.1,0.0884,0.5292,5.665545920219562e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0896",Cs,2.1,0.0896,0.5294,5.6623533780369626e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0909",Cs,2.1,0.0909,0.5298,5.659119941221389e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0921",Cs,2.1,0.0921,0.5301,5.655845135664227e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0934",Cs,2.1,0.0934,0.5304,5.652528483099832e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0947",Cs,2.1,0.0947,0.5307,5.649169501106532e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0961",Cs,2.1,0.0961,0.531,5.645767703108915e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0974",Cs,2.1,0.0974,0.5313,5.642322598381449e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.0988",Cs,2.1,0.0988,0.5317,5.63883369205346e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1001",Cs,2.1,0.1001,0.532,5.6353004851155245e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1015",Cs,2.1,0.1015,0.5323,5.631722474427308e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1029",Cs,2.1,0.1029,0.5327,5.628099152726891e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1044",Cs,2.1,0.1044,0.533,5.624430008641639e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1058",Cs,2.1,0.1058,0.5334,5.6207145267006374e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1073",Cs,2.1,0.1073,0.5337,5.616952187348759e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1088",Cs,2.1,0.1088,0.5341,5.613142466962402e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1103",Cs,2.1,0.1103,0.5345,5.609284837866919e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1119",Cs,2.1,0.1119,0.5348,5.6053787683558355e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1134",Cs,2.1,0.1134,0.5352,5.601423722711853e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.115",Cs,2.1,0.115,0.5356,5.5974191612297043e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1166",Cs,2.1,0.1166,0.536,5.5933645402409325e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1183",Cs,2.1,0.1183,0.5364,5.589259312140593e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1199",Cs,2.1,0.1199,0.5368,5.585102925415971e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1216",Cs,2.1,0.1216,0.5372,5.580894824677346e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1233",Cs,2.1,0.1233,0.5376,5.57663445069085e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.125",Cs,2.1,0.125,0.538,5.572321240413488e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1267",Cs,2.1,0.1267,0.5384,5.567954627030343e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1285",Cs,2.1,0.1285,0.5389,5.563534039994055e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1303",Cs,2.1,0.1303,0.5393,5.55905890506659e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1321",Cs,2.1,0.1321,0.5397,5.554528644363375e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.134",Cs,2.1,0.134,0.5402,5.5499426763998483e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1358",Cs,2.1,0.1358,0.5406,5.5453004161404704e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1377",Cs,2.1,0.1377,0.5411,5.540601275050257e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1397",Cs,2.1,0.1397,0.5415,5.53584466114889e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1416",Cs,2.1,0.1416,0.542,5.531029979067452e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1436",Cs,2.1,0.1436,0.5425,5.5261566301078496e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1456",Cs,2.1,0.1456,0.543,5.521224012304976e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1476",Cs,2.1,0.1476,0.5435,5.5162315204916646e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1497",Cs,2.1,0.1497,0.544,5.5111785463665043e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1518",Cs,2.1,0.1518,0.5445,5.5060644785645446e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1539",Cs,2.1,0.1539,0.545,5.50088870273098e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.156",Cs,2.1,0.156,0.5455,5.495650601597846e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1582",Cs,2.1,0.1582,0.546,5.490349555063783e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1604",Cs,2.1,0.1604,0.5466,5.484984940276947e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1627",Cs,2.1,0.1627,0.5471,5.479556131721091e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1649",Cs,2.1,0.1649,0.5477,5.474062501304902e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1672",Cs,2.1,0.1672,0.5482,5.468503418454614e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1696",Cs,2.1,0.1696,0.5488,5.4628782502100134e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1719",Cs,2.1,0.1719,0.5494,5.457186361323806e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1743",Cs,2.1,0.1743,0.5499,5.451427114364486e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1768",Cs,2.1,0.1768,0.5505,5.4455998698226976e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1792",Cs,2.1,0.1792,0.5511,5.4397039862211814e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1817",Cs,2.1,0.1817,0.5517,5.433738820228336e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1843",Cs,2.1,0.1843,0.5523,5.427703726775465e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1869",Cs,2.1,0.1869,0.553,5.421598059177749e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1895",Cs,2.1,0.1895,0.5536,5.4154211692589926e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1921",Cs,2.1,0.1921,0.5542,5.4091724074802195e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1948",Cs,2.1,0.1948,0.5549,5.402851123072122e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.1975",Cs,2.1,0.1975,0.5555,5.3964566641714643e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.2003",Cs,2.1,0.2003,0.5562,5.389988377961444e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.2031",Cs,2.1,0.2031,0.5569,5.38344561081609e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.2059",Cs,2.1,0.2059,0.5576,5.376827708448714e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.2088",Cs,2.1,0.2088,0.5583,5.370134016064485e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.2117",Cs,2.1,0.2117,0.559,5.3633638785171494e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.2146",Cs,2.1,0.2146,0.5597,5.356516640469952e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.2176",Cs,2.1,0.2176,0.5604,5.3495916465607846e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.2207",Cs,2.1,0.2207,0.5611,5.34258824157161e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
"Cs,0.2238",Cs,2.1,0.2238,0.5619,5.3355057706021856e+17,"(R=1,G=0,B=0,A=1)",#ff0000,IR
